"logFC","logCPM","F","PValue","FDR"
-1.95704617950261,2.68570426134842,533.275864357853,2.12317851195792e-19,1.50400951638584e-17
-1.82368016539931,2.69644882559616,530.464884566415,2.27331120697871e-19,1.60443953089597e-17
1.30251883870323,4.18515931334414,527.806962260136,2.42539874360154e-19,1.70550841322047e-17
-0.471962775238833,6.9219011660822,527.363184730911,2.45178288485139e-19,1.71617713370279e-17
0.358389553860011,8.99162549504844,527.25257643085,2.45845033999201e-19,1.71617713370279e-17
-0.959386034761605,4.7477542410357,525.436968540518,2.57078328192658e-19,1.78809154576611e-17
0.532301322503328,7.79746577938791,521.540312254525,2.83078534990452e-19,1.9618262224591e-17
-1.2561443245948,3.68708155145341,516.324745598622,3.22434633222389e-19,2.22653872444971e-17
-1.60480795681566,3.33134828986646,513.744404277108,3.44027363820878e-19,2.36713021622559e-17
-0.476670738788422,6.99974979987847,513.168671240779,3.49003348448854e-19,2.39279188577595e-17
3.02993538063563,1.97655365318929,512.069888438008,3.60773362581001e-19,2.46468549518415e-17
-1.39839732574659,3.31080143973168,509.184814798769,3.86080492831897e-19,2.62822241875671e-17
-0.473244949831425,6.43852410703836,508.066387315692,3.9713614221678e-19,2.69393021983588e-17
-0.747085324726678,5.68232788643425,505.236624684007,4.2686513844744e-19,2.885397909428e-17
0.820119304283346,5.12070010998524,503.976375281235,4.40867816090465e-19,2.96797189380103e-17
1.02231002096134,4.00173893433336,503.863648005257,4.42173236248942e-19,2.96797189380103e-17
0.355094062371409,8.12198184686632,502.197900547868,4.61467276143179e-19,3.0866854704253e-17
-0.318935272314347,9.85762975014148,500.128832706518,4.86745668184259e-19,3.2444640944907e-17
0.459001137847031,7.0892812986473,499.171666876641,4.98939235403033e-19,3.3142340837481e-17
-0.562598886231152,6.40725169142038,497.816143200253,5.16771975056556e-19,3.42085227764162e-17
0.665312341265503,5.73353632458506,497.062594789793,5.26981101313595e-19,3.47644543021206e-17
-0.440444992310826,7.2086926234591,496.12789241894,5.39943547133301e-19,3.5497589980541e-17
-0.83424064920985,4.59220985008909,494.763457072587,5.59495132271617e-19,3.66574336321441e-17
